Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,11.580204963684082,11.662232398986816,11.488529205322266,11.628456115722656,5.920809268951416,33160,0.0,0.0
1996-01-02 00:00:00+05:30,11.628456115722656,11.739433288574219,11.396851539611816,11.48370361328125,5.847106456756592,176162,0.0,0.0
1996-01-03 00:00:00+05:30,11.48370361328125,11.599506378173828,11.392026901245117,11.411327362060547,5.8102545738220215,104661,0.0,0.0
1996-01-04 00:00:00+05:30,11.411327362060547,11.387202262878418,11.155597686767578,11.242448806762695,5.724267959594727,77718,0.0,0.0
1996-01-05 00:00:00+05:30,11.242448806762695,11.48370361328125,11.097697257995605,11.46440315246582,5.837278842926025,113469,0.0,0.0
1996-01-08 00:00:00+05:30,11.46440315246582,11.652582168579102,11.314826011657715,11.560905456542969,5.886415004730225,863715,0.0,0.0
1996-01-09 00:00:00+05:30,11.560905456542969,11.821459770202637,11.29069995880127,11.729783058166504,5.972401142120361,315538,0.0,0.0
1996-01-10 00:00:00+05:30,11.729783058166504,11.83593463897705,11.488529205322266,11.628456115722656,5.920809268951416,764753,0.0,0.0
1996-01-11 00:00:00+05:30,11.628456115722656,12.159215927124023,11.628456115722656,12.053064346313477,6.137004852294922,251290,0.0,0.0
1996-01-12 00:00:00+05:30,12.053064346313477,12.328093528747559,12.062713623046875,12.294318199157715,6.259842872619629,1237801,0.0,0.0
1996-01-15 00:00:00+05:30,12.294318199157715,12.31844425201416,12.014463424682617,12.313617706298828,6.269669532775879,1161119,0.0,0.0
1996-01-16 00:00:00+05:30,12.313617706298828,12.178516387939453,11.980688095092773,12.135089874267578,6.178770065307617,298958,0.0,0.0
1996-01-17 00:00:00+05:30,12.135089874267578,12.255717277526855,11.917961120605469,11.980688095092773,6.100152015686035,867860,0.0,0.0
1996-01-18 00:00:00+05:30,11.980688095092773,12.159215927124023,11.589856147766113,12.115790367126465,6.168942451477051,959568,0.0,0.0
1996-01-19 00:00:00+05:30,11.87453556060791,12.241242408752441,11.87453556060791,12.164040565490723,6.19351053237915,1247128,0.0,0.0
1996-01-22 00:00:00+05:30,12.255717277526855,12.255717277526855,11.980688095092773,11.995162963867188,6.107522010803223,194815,0.0,0.0
1996-01-23 00:00:00+05:30,11.995162963867188,12.159215927124023,11.917961120605469,12.135089874267578,6.178770065307617,219685,0.0,0.0
1996-01-24 00:00:00+05:30,12.135089874267578,12.125439643859863,11.966212272644043,12.125439643859863,6.173856735229492,692215,0.0,0.0
1996-01-25 00:00:00+05:30,12.125439643859863,12.159215927124023,12.014463424682617,12.062713623046875,6.1419196128845215,311393,0.0,0.0
1996-01-26 00:00:00+05:30,12.062713623046875,12.062713623046875,12.062713623046875,12.062713623046875,6.1419196128845215,0,0.0,0.0
1996-01-29 00:00:00+05:30,12.062713623046875,12.30396842956543,11.971036911010742,12.255717277526855,6.240188121795654,347662,0.0,0.0
1996-01-30 00:00:00+05:30,12.255717277526855,12.448720932006836,12.188165664672852,12.31844425201416,6.272127628326416,705168,0.0,0.0
1996-01-31 00:00:00+05:30,12.31844425201416,12.448720932006836,12.115790367126465,12.352218627929688,6.289322853088379,1188061,0.0,0.0
1996-02-01 00:00:00+05:30,12.352218627929688,12.545223236083984,12.30396842956543,12.492147445678711,6.360569477081299,535223,0.0,0.0
1996-02-02 00:00:00+05:30,12.492147445678711,13.365487098693848,12.738225936889648,13.225560188293457,6.7340006828308105,1962659,0.0,0.0
1996-02-05 00:00:00+05:30,13.225560188293457,13.606740951538086,13.008431434631348,13.129057884216309,6.6848626136779785,2445552,0.0,0.0
1996-02-06 00:00:00+05:30,13.129057884216309,13.384787559509277,12.839552879333496,13.109758377075195,6.675039768218994,967340,0.0,0.0
1996-02-07 00:00:00+05:30,13.109758377075195,13.413738250732422,12.931228637695312,13.114583015441895,6.677491664886475,268907,0.0,0.0
1996-02-08 00:00:00+05:30,13.114583015441895,14.369105339050293,13.220734596252441,14.05064868927002,7.1541056632995605,795322,0.0,0.0
1996-02-09 00:00:00+05:30,14.05064868927002,14.354630470275879,13.703243255615234,14.161625862121582,7.210613250732422,510353,0.0,0.0
1996-02-12 00:00:00+05:30,14.161625862121582,14.571759223937988,13.703243255615234,14.098899841308594,7.17867374420166,1025888,0.0,0.0
1996-02-13 00:00:00+05:30,14.098899841308594,14.571759223937988,13.944498062133789,14.47525691986084,7.370301723480225,827964,0.0,0.0
1996-02-14 00:00:00+05:30,14.47525691986084,15.633277893066406,14.668259620666504,15.305171966552734,7.792868137359619,1001018,0.0,0.0
1996-02-15 00:00:00+05:30,15.305171966552734,15.633277893066406,14.962591171264648,15.22314453125,7.751099109649658,1354380,0.0,0.0
1996-02-16 00:00:00+05:30,15.22314453125,15.247270584106445,14.668259620666504,14.735812187194824,7.5029683113098145,444551,0.0,0.0
1996-02-19 00:00:00+05:30,14.735812187194824,15.174894332885742,14.504206657409668,14.610359191894531,7.439092636108398,330045,0.0,0.0
1996-02-20 00:00:00+05:30,14.610359191894531,14.977066040039062,14.523508071899414,14.784062385559082,7.527536392211914,1205678,0.0,0.0
1996-02-21 00:00:00+05:30,14.784062385559082,14.784062385559082,14.784062385559082,14.784062385559082,7.527536392211914,0,0.0,0.0
1996-02-22 00:00:00+05:30,14.784062385559082,14.981890678405762,14.716510772705078,14.943289756774902,7.608606338500977,283414,0.0,0.0
1996-02-23 00:00:00+05:30,14.943289756774902,15.440274238586426,14.8612642288208,15.088043212890625,7.682313442230225,495327,0.0,0.0
1996-02-26 00:00:00+05:30,15.088043212890625,15.194194793701172,14.759937286376953,14.798538208007812,7.53490686416626,219167,0.0,0.0
1996-02-27 00:00:00+05:30,14.798538208007812,14.909515380859375,14.47525691986084,14.595884323120117,7.431722164154053,497400,0.0,0.0
1996-02-28 00:00:00+05:30,14.595884323120117,15.199020385742188,14.287078857421875,14.981890678405762,7.628262996673584,681335,0.0,0.0
1996-02-29 00:00:00+05:30,14.981890678405762,14.47525691986084,13.968623161315918,14.06029987335205,7.159021854400635,1535205,0.0,0.0
1996-03-01 00:00:00+05:30,14.06029987335205,14.330504417419434,13.920372009277344,14.190576553344727,7.225353717803955,366832,0.0,0.0
1996-03-04 00:00:00+05:30,14.190576553344727,14.47525691986084,14.147150993347168,14.369105339050293,7.316253185272217,454914,0.0,0.0
1996-03-05 00:00:00+05:30,14.369105339050293,14.369105339050293,14.369105339050293,14.369105339050293,7.316253185272217,0,0.0,0.0
1996-03-06 00:00:00+05:30,14.369105339050293,14.330504417419434,13.997572898864746,14.195402145385742,7.227809906005859,240410,0.0,0.0
1996-03-07 00:00:00+05:30,14.195402145385742,14.330504417419434,14.089249610900879,14.151975631713867,7.205698013305664,139375,0.0,0.0
1996-03-08 00:00:00+05:30,14.151975631713867,14.185751914978027,13.87212085723877,14.161625862121582,7.210613250732422,170981,0.0,0.0
1996-03-11 00:00:00+05:30,14.161625862121582,14.156801223754883,13.703243255615234,13.978273391723633,7.117255687713623,316056,0.0,0.0
1996-03-12 00:00:00+05:30,13.978273391723633,13.973447799682617,13.751494407653809,13.930022239685059,7.092686176300049,515534,0.0,0.0
1996-03-13 00:00:00+05:30,13.930022239685059,14.185751914978027,13.833520889282227,14.089249610900879,7.173759937286377,188597,0.0,0.0
1996-03-14 00:00:00+05:30,14.089249610900879,14.282254219055176,13.992748260498047,14.185751914978027,7.222894668579102,155955,0.0,0.0
1996-03-15 00:00:00+05:30,14.185751914978027,14.378754615783691,14.089249610900879,14.287078857421875,7.274489402770996,754390,0.0,0.0
1996-03-18 00:00:00+05:30,14.287078857421875,14.369105339050293,14.113375663757324,14.234003067016602,7.247462272644043,613460,0.0,0.0
1996-03-19 00:00:00+05:30,14.234003067016602,14.465606689453125,13.992748260498047,14.320854187011719,7.291684627532959,418127,0.0,0.0
1996-03-20 00:00:00+05:30,14.320854187011719,14.320854187011719,14.320854187011719,14.320854187011719,7.291684627532959,0,0.0,0.0
1996-03-21 00:00:00+05:30,14.330504417419434,14.364279747009277,14.185751914978027,14.340154647827148,7.301512241363525,296885,0.0,0.0
1996-03-22 00:00:00+05:30,14.340154647827148,14.306379318237305,14.113375663757324,14.209877014160156,7.235180377960205,186525,0.0,0.0
1996-03-25 00:00:00+05:30,14.209877014160156,14.282254219055176,14.094075202941895,14.151975631713867,7.205698013305664,102588,0.0,0.0
1996-03-26 00:00:00+05:30,14.151975631713867,14.47525691986084,13.944498062133789,14.47043228149414,7.367845058441162,804130,0.0,0.0
1996-03-27 00:00:00+05:30,14.47043228149414,14.378754615783691,14.185751914978027,14.253302574157715,7.257291316986084,98961,0.0,0.0
1996-03-28 00:00:00+05:30,14.253302574157715,14.47525691986084,14.190576553344727,14.451131820678711,7.35801887512207,131085,0.0,0.0
1996-03-29 00:00:00+05:30,14.451131820678711,14.465606689453125,14.089249610900879,14.10372543334961,7.181130409240723,131603,0.0,0.0
1996-04-01 00:00:00+05:30,14.10372543334961,14.277427673339844,14.089249610900879,14.161625862121582,7.210613250732422,164245,0.0,0.0
1996-04-02 00:00:00+05:30,14.161625862121582,14.330504417419434,14.089249610900879,14.2388277053833,7.2499189376831055,163727,0.0,0.0
1996-04-03 00:00:00+05:30,14.2388277053833,14.8612642288208,14.451131820678711,14.504206657409668,7.385043144226074,347662,0.0,0.0
1996-04-04 00:00:00+05:30,14.504206657409668,14.571759223937988,14.287078857421875,14.388404846191406,7.326080799102783,107251,0.0,0.0
1996-04-05 00:00:00+05:30,14.388404846191406,14.388404846191406,14.388404846191406,14.388404846191406,7.326080799102783,0,0.0,0.0
1996-04-08 00:00:00+05:30,14.388404846191406,14.745462417602539,14.427005767822266,14.677910804748535,7.473484516143799,317092,0.0,0.0
1996-04-09 00:00:00+05:30,14.677910804748535,14.735812187194824,14.523508071899414,14.537982940673828,7.402239799499512,288595,0.0,0.0
1996-04-10 00:00:00+05:30,14.537982940673828,14.798538208007812,14.282254219055176,14.523508071899414,7.394869327545166,561129,0.0,0.0
1996-04-11 00:00:00+05:30,14.523508071899414,14.455957412719727,14.378754615783691,14.422181129455566,7.343278884887695,77200,0.0,0.0
1996-04-12 00:00:00+05:30,14.422181129455566,14.455957412719727,14.311203956604004,14.383580207824707,7.323622226715088,71501,0.0,0.0
1996-04-15 00:00:00+05:30,14.383580207824707,14.595884323120117,14.451131820678711,14.566933631896973,7.416980743408203,253363,0.0,0.0
1996-04-16 00:00:00+05:30,14.566933631896973,14.764761924743652,14.47525691986084,14.581409454345703,7.424352169036865,222275,0.0,0.0
1996-04-17 00:00:00+05:30,14.581409454345703,15.536775588989258,14.813013076782227,15.382372856140137,7.832173824310303,585999,0.0,0.0
1996-04-18 00:00:00+05:30,15.382372856140137,16.694795608520508,15.816631317138672,16.525917053222656,8.4144287109375,1492719,0.0,0.0
1996-04-19 00:00:00+05:30,16.525917053222656,17.563312530517578,16.64654541015625,17.037378311157227,8.674845695495605,1327955,0.0,0.0
1996-04-22 00:00:00+05:30,17.037378311157227,17.46681022644043,16.64654541015625,16.694795608520508,8.500412940979004,1079773,0.0,0.0
1996-04-23 00:00:00+05:30,16.694795608520508,16.7430477142334,16.21228790283203,16.36669158935547,8.333354949951172,682371,0.0,0.0
1996-04-24 00:00:00+05:30,16.36669158935547,17.756315231323242,16.84437370300293,17.027727127075195,8.669931411743164,677708,0.0,0.0
1996-04-25 00:00:00+05:30,17.027727127075195,17.37030792236328,15.971034049987793,16.144737243652344,8.220343589782715,559575,0.0,0.0
1996-04-26 00:00:00+05:30,16.144737243652344,16.5500431060791,15.971034049987793,16.05306053161621,8.173666000366211,544031,0.0,0.0
1996-04-29 00:00:00+05:30,16.05306053161621,16.04340934753418,15.763554573059082,15.913132667541504,8.10241985321045,144557,0.0,0.0
1996-04-30 00:00:00+05:30,15.913132667541504,16.115785598754883,15.343771934509277,15.47404956817627,7.878852367401123,647656,0.0,0.0
1996-05-01 00:00:00+05:30,15.47404956817627,16.115785598754883,15.782855033874512,16.04340934753418,8.168750762939453,330045,0.0,0.0
1996-05-02 00:00:00+05:30,16.04340934753418,16.106136322021484,15.729779243469238,16.067535400390625,8.181037902832031,233156,0.0,0.0
1996-05-03 00:00:00+05:30,16.067535400390625,16.598295211791992,15.927607536315918,16.342565536499023,8.321069717407227,838845,0.0,0.0
1996-05-06 00:00:00+05:30,16.342565536499023,16.342565536499023,15.565726280212402,15.835930824279785,8.063111305236816,504136,0.0,0.0
1996-05-07 00:00:00+05:30,15.922782897949219,16.115785598754883,15.749079704284668,15.966208457946777,8.129443168640137,615014,0.0,0.0
1996-05-08 00:00:00+05:30,15.966208457946777,16.395641326904297,15.440274238586426,16.236412048339844,8.267022132873535,417609,0.0,0.0
1996-05-09 00:00:00+05:30,16.236412048339844,16.115785598754883,15.739429473876953,15.778030395507812,8.033628463745117,127458,0.0,0.0
1996-05-10 00:00:00+05:30,15.778030395507812,15.618802070617676,15.160419464111328,15.531950950622559,7.908335208892822,384967,0.0,0.0
1996-05-13 00:00:00+05:30,15.531950950622559,15.778030395507812,15.536775588989258,15.575377464294434,7.930444240570068,206213,0.0,0.0
1996-05-14 00:00:00+05:30,15.575377464294434,15.778030395507812,15.464400291442871,15.691179275512695,7.989407539367676,310357,0.0,0.0
1996-05-15 00:00:00+05:30,15.691179275512695,16.115785598754883,15.633277893066406,15.898656845092773,8.095048904418945,241446,0.0,0.0
1996-05-16 00:00:00+05:30,15.898656845092773,16.5500431060791,16.115785598754883,16.125436782836914,8.210517883300781,479266,0.0,0.0
1996-05-17 00:00:00+05:30,16.125436782836914,16.019283294677734,15.536775588989258,15.86005687713623,8.075393676757812,191706,0.0,0.0
1996-05-20 00:00:00+05:30,15.86005687713623,15.633277893066406,15.319646835327148,15.546425819396973,7.915704250335693,120205,0.0,0.0
1996-05-21 00:00:00+05:30,15.546425819396973,15.440274238586426,15.247270584106445,15.358247756958008,7.819889068603516,401029,0.0,0.0
1996-05-22 00:00:00+05:30,15.358247756958008,15.720129013061523,15.29552173614502,15.430624008178711,7.856741905212402,300512,0.0,0.0
1996-05-23 00:00:00+05:30,15.430624008178711,15.512649536132812,15.271395683288574,15.392023086547852,7.837087631225586,113469,0.0,0.0
1996-05-24 00:00:00+05:30,15.392023086547852,15.507824897766113,15.348596572875977,15.445098876953125,7.864112854003906,273570,0.0,0.0
